transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type,counterparty_raw
TXN-20250522-0077,2025-05-22 18:24:30,36.16,credit,M07,standard,SEC ELECTRICITY BILL 41220
TXN-20250522-0078,2025-05-22 18:29:59,118.12,cash,M07,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250522-0079,2025-05-22 18:35:30,33.6,cash,M08,standard,مؤسسة الإيجار العقارية
TXN-20250522-0080,2025-05-22 18:38:06,24.5,mada,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250522-0081,2025-05-22 18:47:32,31.24,mada,M06,standard,SADAD BILL PAYMENT 5521099
TXN-20250522-0082,2025-05-22 19:11:26,38.22,mada,M08,standard,NWC WATER AUTHORITY 6621
TXN-20250522-0083,2025-05-22 19:38:42,52.33,mada,M08,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250522-0084,2025-05-22 19:52:08,21.69,mada,M06,quick_wash,
TXN-20250522-0085,2025-05-22 19:54:51,28.62,cash,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250522-0086,2025-05-22 19:55:30,28.01,mada,M05,standard,STC INVOICE 88120
TXN-20250522-0087,2025-05-22 20:06:27,32.49,cash,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0088,2025-05-22 20:21:21,54.91,cash,M06,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250522-0089,2025-05-22 20:24:50,31.32,mada,M01,standard,شركة المنظفات الوطنية
TXN-20250522-0090,2025-05-22 20:31:25,40.56,cash,M07,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0091,2025-05-22 20:34:20,29.32,cash,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0092,2025-05-22 20:47:45,59.18,mada,M06,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250522-0093,2025-05-22 20:52:53,38.99,cash,M03,standard,شركة المنظفات الوطنية
TXN-20250522-0094,2025-05-22 21:13:31,64.46,mada,M04,heavy_duty,STC INVOICE 88120
TXN-20250522-0095,2025-05-22 21:16:11,31.93,mada,M03,standard,
TXN-20250522-0096,2025-05-22 21:22:57,31.14,credit,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0097,2025-05-22 21:35:54,34.1,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0098,2025-05-22 21:46:52,34.24,credit,M01,standard,شركة المنظفات الوطنية
TXN-20250522-0099,2025-05-22 21:54:16,25.75,cash,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0100,2025-05-22 21:54:29,38.58,mada,M04,standard,STC INVOICE 88120
TXN-20250522-0101,2025-05-22 22:12:19,22.74,mada,M04,quick_wash,STC INVOICE 88120
TXN-20250522-0102,2025-05-22 22:36:47,109.48,cash,M03,dry_clean,GAZT ZATCA VAT PAYMENT
TXN-20250522-0103,2025-05-22 22:39:08,34.02,credit,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250522-0104,2025-05-22 22:49:31,23.93,cash,M08,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250522-0105,2025-05-22 23:09:17,17.33,cash,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250522-0106,2025-05-22 23:12:46,24.8,mada,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0001,2025-05-23 00:51:49,36.48,mada,M03,standard,SEC ELECTRICITY BILL 41220
TXN-20250523-0002,2025-05-23 06:25:05,18.41,cash,M04,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250523-0003,2025-05-23 06:55:34,39.54,credit,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0004,2025-05-23 07:50:11,60.22,cash,M07,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0005,2025-05-23 07:54:27,30.78,mada,M02,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250523-0006,2025-05-23 08:09:35,24.41,cash,M05,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250523-0007,2025-05-23 08:16:11,21.02,credit,M02,quick_wash,مؤسسة الإيجار العقارية
TXN-20250523-0008,2025-05-23 08:45:30,42.86,cash,M06,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250523-0009,2025-05-23 09:00:10,24.83,mada,M02,quick_wash,
TXN-20250523-0010,2025-05-23 09:08:10,43.3,cash,M02,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250523-0011,2025-05-23 09:13:28,85.83,mada,M03,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0012,2025-05-23 09:20:46,35.1,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250523-0013,2025-05-23 09:53:30,31.48,mada,M07,standard,
TXN-20250523-0014,2025-05-23 09:53:48,25.93,mada,M06,standard,
TXN-20250523-0015,2025-05-23 09:54:24,29.51,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250523-0016,2025-05-23 10:01:31,17.65,mada,M07,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250523-0017,2025-05-23 10:08:51,38.8,mada,M08,standard,PACKAGING SUPPLIES CO 118
TXN-20250523-0018,2025-05-23 10:26:59,49.96,mada,M08,heavy_duty,STC INVOICE 88120
TXN-20250523-0019,2025-05-23 10:29:34,19.36,mada,M04,quick_wash,
TXN-20250523-0020,2025-05-23 11:06:55,22.69,mada,M05,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250523-0021,2025-05-23 11:12:58,39.17,cash,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0022,2025-05-23 11:42:30,20.58,mada,M01,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250523-0023,2025-05-23 12:05:22,50.43,mada,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0024,2025-05-23 12:07:52,22.21,mada,M03,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250523-0025,2025-05-23 12:18:44,22.94,credit,M07,quick_wash,STC INVOICE 88120
TXN-20250523-0026,2025-05-23 12:30:58,31.5,mada,M02,standard,SADAD BILL PAYMENT 5521099
TXN-20250523-0027,2025-05-23 12:41:04,33.22,credit,M06,standard,PACKAGING SUPPLIES CO 118
TXN-20250523-0028,2025-05-23 12:50:14,34.5,credit,M02,standard,
TXN-20250523-0029,2025-05-23 12:56:24,24.13,mada,M02,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250523-0030,2025-05-23 13:01:58,30.8,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250523-0031,2025-05-23 13:04:57,23.34,mada,M04,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250523-0032,2025-05-23 13:27:27,29.85,mada,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0033,2025-05-23 13:28:45,28.27,cash,M08,standard,MADA PURCHASE HANGERS 55
TXN-20250523-0034,2025-05-23 13:40:19,23.85,cash,M01,quick_wash,SPARE PARTS TRADING 902
TXN-20250523-0035,2025-05-23 13:52:29,64.22,cash,M08,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250523-0036,2025-05-23 13:55:40,110.5,cash,M03,dry_clean,شركة المنظفات الوطنية
TXN-20250523-0037,2025-05-23 14:12:41,30.79,mada,M01,standard,شركة المنظفات الوطنية
TXN-20250523-0038,2025-05-23 14:13:51,19.63,credit,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0039,2025-05-23 14:14:47,58.3,mada,M08,dry_clean,STC INVOICE 88120
TXN-20250523-0040,2025-05-23 14:18:20,35.33,mada,M06,standard,GAZT ZATCA VAT PAYMENT
TXN-20250523-0041,2025-05-23 14:50:37,17.0,mada,M02,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250523-0042,2025-05-23 14:52:19,33.71,cash,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250523-0043,2025-05-23 14:58:23,18.44,cash,M02,quick_wash,مؤسسة الإيجار العقارية
TXN-20250523-0044,2025-05-23 15:20:07,26.75,mada,M06,standard,SEC ELECTRICITY BILL 41220
TXN-20250523-0045,2025-05-23 15:45:55,30.08,cash,M04,standard,شركة المنظفات الوطنية
TXN-20250523-0046,2025-05-23 15:55:01,63.18,credit,M02,heavy_duty,STC INVOICE 88120
TXN-20250523-0047,2025-05-23 16:14:11,20.96,cash,M06,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250523-0048,2025-05-23 16:30:17,21.62,mada,M06,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250523-0049,2025-05-23 16:36:36,19.33,mada,M08,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250523-0050,2025-05-23 16:39:57,24.74,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0051,2025-05-23 17:15:21,27.78,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0052,2025-05-23 17:20:06,20.21,mada,M04,quick_wash,
TXN-20250523-0053,2025-05-23 17:22:10,34.1,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250523-0054,2025-05-23 17:27:38,21.92,credit,M03,quick_wash,STC INVOICE 88120
TXN-20250523-0055,2025-05-23 17:45:48,22.7,mada,M07,quick_wash,
TXN-20250523-0056,2025-05-23 17:51:35,43.73,cash,M07,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250523-0057,2025-05-23 18:55:57,115.57,mada,M05,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250523-0058,2025-05-23 19:07:43,18.55,cash,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0059,2025-05-23 19:19:23,34.96,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250523-0060,2025-05-23 19:24:51,35.61,credit,M08,standard,مؤسسة الإيجار العقارية
TXN-20250523-0061,2025-05-23 19:31:35,24.65,mada,M07,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250523-0062,2025-05-23 19:50:00,37.24,mada,M08,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250523-0063,2025-05-23 19:52:42,114.29,mada,M02,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0064,2025-05-23 20:08:45,39.3,mada,M05,standard,شركة المنظفات الوطنية
TXN-20250523-0065,2025-05-23 20:15:14,50.1,cash,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250523-0066,2025-05-23 20:15:57,100.03,mada,M07,dry_clean,
TXN-20250523-0067,2025-05-23 20:22:35,36.91,cash,M07,standard,شركة المنظفات الوطنية
TXN-20250523-0068,2025-05-23 20:30:30,29.39,mada,M08,standard,STC INVOICE 88120
TXN-20250523-0069,2025-05-23 20:36:21,35.68,mada,M06,standard,SEC ELECTRICITY BILL 41220
TXN-20250523-0070,2025-05-23 20:37:43,32.81,cash,M01,standard,GAZT ZATCA VAT PAYMENT
TXN-20250523-0071,2025-05-23 20:48:17,56.82,mada,M04,heavy_duty,MADA PURCHASE HANGERS 55
TXN-20250523-0072,2025-05-23 21:06:23,59.75,cash,M01,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0073,2025-05-23 21:09:21,19.52,credit,M02,quick_wash,STC INVOICE 88120
TXN-20250523-0074,2025-05-23 21:17:46,41.76,mada,M01,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250523-0075,2025-05-23 21:27:20,37.91,mada,M02,standard,مؤسسة الإيجار العقارية
TXN-20250523-0076,2025-05-23 21:30:54,51.72,cash,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0077,2025-05-23 21:36:30,39.49,credit,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0078,2025-05-23 21:40:20,21.31,credit,M02,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250523-0079,2025-05-23 21:56:50,35.53,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250523-0080,2025-05-23 21:59:02,27.39,cash,M06,standard,PACKAGING SUPPLIES CO 118
TXN-20250523-0081,2025-05-23 22:36:37,38.58,cash,M01,standard,STC INVOICE 88120
TXN-20250523-0082,2025-05-23 23:26:24,20.74,mada,M02,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0001,2025-05-24 05:21:19,23.43,credit,M01,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0002,2025-05-24 07:02:21,16.22,mada,M04,quick_wash,
TXN-20250524-0003,2025-05-24 07:09:08,41.44,mada,M06,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250524-0004,2025-05-24 07:31:38,36.92,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0005,2025-05-24 07:38:04,45.47,credit,M05,heavy_duty,شركة المنظفات الوطنية
TXN-20250524-0006,2025-05-24 07:38:22,16.71,mada,M03,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250524-0007,2025-05-24 07:39:17,59.56,credit,M01,heavy_duty,
TXN-20250524-0008,2025-05-24 08:21:36,97.12,mada,M07,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250524-0009,2025-05-24 08:31:44,40.08,mada,M05,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0010,2025-05-24 08:47:22,19.95,mada,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250524-0011,2025-05-24 08:53:44,37.22,mada,M04,standard,NWC WATER AUTHORITY 6621
TXN-20250524-0012,2025-05-24 08:59:40,18.73,mada,M02,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250524-0013,2025-05-24 09:12:37,32.19,mada,M05,standard,شركة المنظفات الوطنية
TXN-20250524-0014,2025-05-24 09:23:07,29.23,mada,M04,standard,مؤسسة الإيجار العقارية
TXN-20250524-0015,2025-05-24 09:31:42,52.78,cash,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0016,2025-05-24 09:47:19,105.24,mada,M08,dry_clean,مؤسسة الإيجار العقارية
TXN-20250524-0017,2025-05-24 09:49:13,111.68,mada,M03,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250524-0018,2025-05-24 09:50:44,29.94,cash,M02,standard,NWC WATER AUTHORITY 6621
TXN-20250524-0019,2025-05-24 10:35:30,30.16,cash,M01,standard,GAZT ZATCA VAT PAYMENT
TXN-20250524-0020,2025-05-24 10:35:56,28.04,credit,M04,standard,NWC WATER AUTHORITY 6621
TXN-20250524-0021,2025-05-24 10:44:12,116.79,credit,M04,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250524-0022,2025-05-24 10:45:03,16.45,cash,M04,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250524-0023,2025-05-24 10:46:51,21.11,mada,M05,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250524-0024,2025-05-24 10:53:06,24.98,mada,M07,quick_wash,SPARE PARTS TRADING 902
TXN-20250524-0025,2025-05-24 11:04:57,38.23,cash,M02,standard,
TXN-20250524-0026,2025-05-24 11:11:57,63.78,cash,M02,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250524-0027,2025-05-24 11:27:21,15.9,credit,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0028,2025-05-24 12:00:10,22.88,cash,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0029,2025-05-24 12:53:00,26.04,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250524-0030,2025-05-24 12:55:21,101.76,mada,M03,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250524-0031,2025-05-24 13:03:29,67.51,mada,M08,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250524-0032,2025-05-24 13:41:59,38.07,mada,M07,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250524-0033,2025-05-24 13:46:30,24.22,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0034,2025-05-24 13:55:27,27.84,mada,M06,standard,STC INVOICE 88120
TXN-20250524-0035,2025-05-24 13:58:31,24.18,mada,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0036,2025-05-24 14:14:50,21.92,cash,M05,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0037,2025-05-24 14:28:42,37.46,mada,M01,standard,SPARE PARTS TRADING 902
TXN-20250524-0038,2025-05-24 14:30:45,17.93,cash,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250524-0039,2025-05-24 14:34:37,56.32,mada,M03,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250524-0040,2025-05-24 15:28:07,19.58,mada,M05,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0041,2025-05-24 16:00:36,19.96,cash,M08,quick_wash,STC INVOICE 88120
TXN-20250524-0042,2025-05-24 16:01:53,31.56,credit,M05,standard,SEC ELECTRICITY BILL 41220
TXN-20250524-0043,2025-05-24 16:08:21,98.77,mada,M04,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250524-0044,2025-05-24 16:22:24,18.32,mada,M01,quick_wash,STC INVOICE 88120
TXN-20250524-0045,2025-05-24 17:30:32,15.48,mada,M05,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0046,2025-05-24 17:31:48,96.51,mada,M01,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250524-0047,2025-05-24 17:40:00,16.05,mada,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0048,2025-05-24 18:25:51,24.83,credit,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250524-0049,2025-05-24 18:28:22,60.43,cash,M07,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250524-0050,2025-05-24 18:45:12,33.89,mada,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0051,2025-05-24 18:46:02,17.89,credit,M01,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250524-0052,2025-05-24 19:02:54,15.87,cash,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0053,2025-05-24 19:05:08,98.69,credit,M01,dry_clean,POS PURCHASE 2214 AL MALAZ
TXN-20250524-0054,2025-05-24 19:06:09,17.82,mada,M04,quick_wash,STC INVOICE 88120
TXN-20250524-0055,2025-05-24 19:21:33,85.52,credit,M02,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250524-0056,2025-05-24 19:27:03,81.85,cash,M06,dry_clean,
TXN-20250524-0057,2025-05-24 19:27:12,39.51,cash,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250524-0058,2025-05-24 19:40:34,97.05,mada,M06,dry_clean,شركة المنظفات الوطنية
TXN-20250524-0059,2025-05-24 19:44:24,24.0,mada,M05,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0060,2025-05-24 19:47:25,25.99,mada,M01,standard,MADA PURCHASE HANGERS 55
TXN-20250524-0061,2025-05-24 19:50:41,62.83,mada,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250524-0062,2025-05-24 20:06:18,55.6,mada,M02,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250524-0063,2025-05-24 20:07:53,25.51,cash,M04,standard,SEC ELECTRICITY BILL 41220
TXN-20250524-0064,2025-05-24 20:35:41,26.85,mada,M04,standard,
TXN-20250524-0065,2025-05-24 20:36:55,31.81,mada,M06,standard,
TXN-20250524-0066,2025-05-24 20:48:12,60.3,mada,M05,heavy_duty,شركة المنظفات الوطنية
TXN-20250524-0067,2025-05-24 20:54:12,20.52,credit,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0068,2025-05-24 20:59:42,34.08,credit,M02,standard,SADAD BILL PAYMENT 5521099
TXN-20250524-0069,2025-05-24 21:01:04,37.38,mada,M01,standard,
TXN-20250524-0070,2025-05-24 21:02:54,32.22,mada,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250524-0071,2025-05-24 22:09:55,24.44,mada,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250524-0072,2025-05-24 22:30:38,15.37,credit,M01,quick_wash,SPARE PARTS TRADING 902
TXN-20250524-0073,2025-05-24 22:40:05,49.9,mada,M03,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250524-0074,2025-05-24 23:13:11,17.67,cash,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0001,2025-05-25 00:49:49,37.65,mada,M04,standard,SPARE PARTS TRADING 902
TXN-20250525-0002,2025-05-25 02:36:14,15.21,cash,M04,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250525-0003,2025-05-25 02:53:30,16.58,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0004,2025-05-25 05:54:59,30.9,cash,M03,standard,GAZT ZATCA VAT PAYMENT
TXN-20250525-0005,2025-05-25 07:01:03,29.99,cash,M08,standard,
TXN-20250525-0006,2025-05-25 07:14:45,35.22,mada,M04,standard,
TXN-20250525-0007,2025-05-25 08:06:18,25.25,mada,M01,standard,SPARE PARTS TRADING 902
TXN-20250525-0008,2025-05-25 08:16:58,15.65,mada,M07,quick_wash,مؤسسة الإيجار العقارية
TXN-20250525-0009,2025-05-25 08:20:13,33.76,mada,M02,standard,مؤسسة الإيجار العقارية
TXN-20250525-0010,2025-05-25 08:28:07,28.23,credit,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0011,2025-05-25 08:58:19,44.76,mada,M08,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0012,2025-05-25 09:47:25,24.89,cash,M04,quick_wash,STC INVOICE 88120
TXN-20250525-0013,2025-05-25 10:04:05,52.63,credit,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0014,2025-05-25 10:26:20,23.4,mada,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0015,2025-05-25 10:58:04,24.07,cash,M04,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250525-0016,2025-05-25 12:10:34,18.01,credit,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250525-0017,2025-05-25 12:13:59,24.74,cash,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0018,2025-05-25 12:56:41,44.76,credit,M04,heavy_duty,شركة المنظفات الوطنية
TXN-20250525-0019,2025-05-25 13:42:27,25.85,cash,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0020,2025-05-25 13:52:52,37.95,mada,M05,standard,SEC ELECTRICITY BILL 41220
TXN-20250525-0021,2025-05-25 14:11:47,15.42,mada,M01,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0022,2025-05-25 16:28:04,15.28,mada,M06,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250525-0023,2025-05-25 17:01:21,18.75,credit,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0024,2025-05-25 17:06:46,21.83,credit,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0025,2025-05-25 17:07:01,33.56,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250525-0026,2025-05-25 17:14:52,56.96,mada,M08,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0027,2025-05-25 17:25:18,27.16,mada,M01,standard,NWC WATER AUTHORITY 6621
TXN-20250525-0028,2025-05-25 17:34:00,31.57,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0029,2025-05-25 18:10:34,62.07,cash,M02,heavy_duty,شركة المنظفات الوطنية
TXN-20250525-0030,2025-05-25 18:27:09,25.16,mada,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250525-0031,2025-05-25 18:40:03,59.96,cash,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0032,2025-05-25 18:51:25,32.48,credit,M03,standard,مؤسسة الإيجار العقارية
TXN-20250525-0033,2025-05-25 18:59:21,19.64,mada,M04,quick_wash,SPARE PARTS TRADING 902
TXN-20250525-0034,2025-05-25 19:23:08,40.15,mada,M08,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250525-0035,2025-05-25 19:26:12,27.35,credit,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0036,2025-05-25 19:34:02,20.11,credit,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250525-0037,2025-05-25 20:28:44,84.14,cash,M03,dry_clean,
TXN-20250525-0038,2025-05-25 20:41:27,35.48,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0039,2025-05-25 20:43:02,26.78,cash,M02,standard,NWC WATER AUTHORITY 6621
TXN-20250525-0040,2025-05-25 20:54:26,21.34,mada,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250525-0041,2025-05-25 21:16:49,19.78,credit,M02,quick_wash,STC INVOICE 88120
TXN-20250525-0042,2025-05-25 21:17:19,17.08,mada,M08,quick_wash,مؤسسة الإيجار العقارية
TXN-20250525-0043,2025-05-25 21:53:35,21.11,cash,M05,quick_wash,
TXN-20250525-0044,2025-05-25 22:08:31,102.06,mada,M03,dry_clean,STC INVOICE 88120
TXN-20250525-0045,2025-05-25 22:23:36,18.12,mada,M05,quick_wash,مؤسسة الإيجار العقارية
TXN-20250525-0046,2025-05-25 22:35:19,27.84,cash,M06,standard,شركة المنظفات الوطنية
TXN-20250525-0047,2025-05-25 22:59:40,36.24,cash,M03,standard,SEC ELECTRICITY BILL 41220
TXN-20250525-0048,2025-05-25 22:59:42,32.56,cash,M08,standard,SADAD BILL PAYMENT 5521099
TXN-20250525-0049,2025-05-25 23:16:06,41.16,mada,M04,heavy_duty,
TXN-20250526-0001,2025-05-26 06:59:24,41.71,mada,M02,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250526-0002,2025-05-26 07:40:40,82.4,cash,M08,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250526-0003,2025-05-26 08:03:43,38.85,mada,M07,standard,شركة المنظفات الوطنية
TXN-20250526-0004,2025-05-26 09:13:22,54.52,credit,M05,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250526-0005,2025-05-26 09:41:19,37.67,mada,M05,standard,STC INVOICE 88120
TXN-20250526-0006,2025-05-26 09:47:27,26.29,mada,M06,standard,PACKAGING SUPPLIES CO 118
TXN-20250526-0007,2025-05-26 09:54:29,60.95,cash,M04,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250526-0008,2025-05-26 11:37:12,21.38,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250526-0009,2025-05-26 12:20:32,53.28,cash,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
