transaction_id,timestamp,amount_sar,payment_method,basket_size,category,counterparty_raw
MINI-20250502-0233,2025-05-02 19:08:16,66.0,mada,medium_basket,beverages,
MINI-20250502-0234,2025-05-02 19:10:44,17.28,mada,small_basket,beverages,مؤسسة العقار للإيجار
MINI-20250502-0235,2025-05-02 19:11:19,37.94,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250502-0236,2025-05-02 19:17:03,141.5,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250502-0237,2025-05-02 19:18:24,163.67,mada,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250502-0238,2025-05-02 19:19:50,134.81,mada,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250502-0239,2025-05-02 19:23:38,44.11,mada,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250502-0240,2025-05-02 19:24:10,40.27,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250502-0241,2025-05-02 19:29:14,46.03,credit,medium_basket,beverages,STC INVOICE 66120
MINI-20250502-0242,2025-05-02 19:29:53,167.46,mada,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250502-0243,2025-05-02 19:32:14,366.98,cash,large_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0244,2025-05-02 19:33:52,207.87,cash,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250502-0245,2025-05-02 19:34:55,135.31,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250502-0246,2025-05-02 19:35:22,17.06,mada,small_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250502-0247,2025-05-02 19:36:34,248.62,cash,large_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250502-0248,2025-05-02 19:38:52,102.9,mada,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250502-0249,2025-05-02 19:38:53,32.93,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250502-0250,2025-05-02 19:39:20,13.19,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250502-0251,2025-05-02 19:44:02,98.36,cash,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250502-0252,2025-05-02 19:47:24,24.64,cash,small_basket,personal_care,STC INVOICE 66120
MINI-20250502-0253,2025-05-02 19:49:58,177.37,cash,medium_basket,groceries,STC INVOICE 66120
MINI-20250502-0254,2025-05-02 19:51:33,43.23,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250502-0255,2025-05-02 19:52:51,17.6,cash,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250502-0256,2025-05-02 19:54:56,441.11,mada,large_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250502-0257,2025-05-02 19:56:10,38.83,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250502-0258,2025-05-02 19:58:07,176.12,cash,medium_basket,beverages,
MINI-20250502-0259,2025-05-02 19:58:50,170.4,mada,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0260,2025-05-02 20:00:44,43.53,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250502-0261,2025-05-02 20:03:49,9.39,mada,small_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250502-0262,2025-05-02 20:04:40,43.87,credit,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250502-0263,2025-05-02 20:04:56,428.39,credit,large_basket,household,
MINI-20250502-0264,2025-05-02 20:06:21,23.23,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250502-0265,2025-05-02 20:14:42,60.31,mada,medium_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250502-0266,2025-05-02 20:22:51,22.63,mada,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250502-0267,2025-05-02 20:28:56,113.25,cash,medium_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250502-0268,2025-05-02 20:33:55,20.29,cash,small_basket,snacks,
MINI-20250502-0269,2025-05-02 20:35:58,41.2,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250502-0270,2025-05-02 20:37:57,16.94,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250502-0271,2025-05-02 20:40:25,27.56,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250502-0272,2025-05-02 20:49:54,113.53,mada,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0273,2025-05-02 20:50:01,19.17,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250502-0274,2025-05-02 20:52:56,35.37,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250502-0275,2025-05-02 21:04:44,37.24,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250502-0276,2025-05-02 21:06:33,11.55,cash,small_basket,snacks,
MINI-20250502-0277,2025-05-02 21:07:45,36.19,mada,small_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250502-0278,2025-05-02 21:12:38,12.59,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250502-0279,2025-05-02 21:20:14,108.62,mada,medium_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250502-0280,2025-05-02 21:20:43,100.31,cash,medium_basket,beverages,
MINI-20250502-0281,2025-05-02 21:25:12,231.58,cash,large_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250502-0282,2025-05-02 21:27:39,44.46,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250502-0283,2025-05-02 21:35:51,11.35,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250502-0284,2025-05-02 21:36:32,224.38,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250502-0285,2025-05-02 21:41:29,167.99,mada,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250502-0286,2025-05-02 21:44:04,326.72,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250502-0287,2025-05-02 21:44:42,24.64,cash,small_basket,snacks,مؤسسة العقار للإيجار
MINI-20250502-0288,2025-05-02 21:51:45,293.87,mada,large_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0289,2025-05-02 21:59:58,68.32,cash,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250502-0290,2025-05-02 22:03:18,10.23,mada,small_basket,household,
MINI-20250502-0291,2025-05-02 22:09:03,41.79,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250502-0292,2025-05-02 22:11:30,160.78,cash,medium_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0293,2025-05-02 22:12:01,15.52,mada,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250502-0294,2025-05-02 22:15:23,315.93,cash,large_basket,household,POS PURCHASE 8891 AL NASEEM
MINI-20250502-0295,2025-05-02 22:19:52,38.16,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250502-0296,2025-05-02 22:20:03,167.47,cash,medium_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250502-0297,2025-05-02 22:30:23,51.14,cash,medium_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250502-0298,2025-05-02 22:32:21,65.64,cash,medium_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0299,2025-05-02 22:41:40,41.57,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250502-0300,2025-05-02 22:43:09,36.57,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250502-0301,2025-05-02 22:49:20,300.9,mada,large_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250502-0302,2025-05-02 23:00:41,292.22,mada,large_basket,groceries,
MINI-20250502-0303,2025-05-02 23:06:28,140.43,credit,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250502-0304,2025-05-02 23:17:12,29.81,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250502-0305,2025-05-02 23:18:13,206.09,cash,large_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250502-0306,2025-05-02 23:20:21,31.92,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250502-0307,2025-05-02 23:20:54,10.41,cash,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250502-0308,2025-05-02 23:21:23,11.66,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250502-0309,2025-05-02 23:28:18,39.09,cash,small_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250502-0310,2025-05-02 23:29:49,408.8,cash,large_basket,groceries,مؤسسة العقار للإيجار
MINI-20250502-0311,2025-05-02 23:33:15,76.95,mada,medium_basket,beverages,
MINI-20250502-0312,2025-05-02 23:34:11,105.88,cash,medium_basket,beverages,
MINI-20250502-0313,2025-05-02 23:38:29,225.92,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250502-0314,2025-05-02 23:48:45,9.85,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250502-0315,2025-05-02 23:50:22,50.37,mada,medium_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250502-0316,2025-05-02 23:57:09,40.39,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0001,2025-05-03 00:06:12,42.21,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0002,2025-05-03 00:17:38,122.19,cash,medium_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250503-0003,2025-05-03 00:24:37,107.22,mada,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250503-0004,2025-05-03 00:51:35,30.47,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250503-0005,2025-05-03 01:39:24,30.28,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0006,2025-05-03 01:50:34,30.24,mada,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250503-0007,2025-05-03 01:54:36,167.69,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0008,2025-05-03 02:30:15,42.24,mada,small_basket,beverages,مؤسسة العقار للإيجار
MINI-20250503-0009,2025-05-03 05:44:23,41.2,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0010,2025-05-03 06:02:23,26.34,mada,small_basket,beverages,
MINI-20250503-0011,2025-05-03 06:37:02,39.37,credit,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0012,2025-05-03 07:00:14,171.2,mada,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0013,2025-05-03 07:04:31,30.09,cash,small_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250503-0014,2025-05-03 07:05:41,111.81,cash,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250503-0015,2025-05-03 07:19:30,36.07,cash,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0016,2025-05-03 07:25:36,10.5,mada,small_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0017,2025-05-03 07:27:46,160.42,cash,medium_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250503-0018,2025-05-03 07:36:16,28.06,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250503-0019,2025-05-03 07:37:51,21.74,mada,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250503-0020,2025-05-03 07:37:56,36.18,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250503-0021,2025-05-03 07:44:35,100.29,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250503-0022,2025-05-03 07:45:05,32.05,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250503-0023,2025-05-03 07:51:06,133.98,cash,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0024,2025-05-03 07:53:58,288.94,mada,large_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0025,2025-05-03 08:13:12,130.26,mada,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0026,2025-05-03 08:15:52,55.71,credit,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0027,2025-05-03 08:17:11,20.93,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0028,2025-05-03 08:18:34,37.73,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250503-0029,2025-05-03 08:19:43,32.16,mada,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250503-0030,2025-05-03 08:20:06,34.54,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0031,2025-05-03 08:20:47,354.68,mada,large_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250503-0032,2025-05-03 08:24:00,37.78,cash,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0033,2025-05-03 08:26:28,106.5,cash,medium_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250503-0034,2025-05-03 08:33:08,26.34,cash,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250503-0035,2025-05-03 08:35:00,144.42,mada,medium_basket,beverages,
MINI-20250503-0036,2025-05-03 08:43:05,26.4,mada,small_basket,groceries,
MINI-20250503-0037,2025-05-03 08:45:55,347.14,cash,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250503-0038,2025-05-03 08:46:28,150.43,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250503-0039,2025-05-03 08:50:38,356.68,cash,large_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250503-0040,2025-05-03 08:51:45,14.31,mada,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0041,2025-05-03 08:52:11,412.67,cash,large_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0042,2025-05-03 08:56:10,52.66,mada,medium_basket,household,
MINI-20250503-0043,2025-05-03 08:57:35,11.19,mada,small_basket,beverages,مؤسسة العقار للإيجار
MINI-20250503-0044,2025-05-03 09:01:09,126.19,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0045,2025-05-03 09:06:38,37.08,cash,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250503-0046,2025-05-03 09:06:50,34.3,credit,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250503-0047,2025-05-03 09:08:55,25.53,mada,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250503-0048,2025-05-03 09:33:37,12.93,cash,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250503-0049,2025-05-03 09:39:37,252.34,cash,large_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0050,2025-05-03 09:43:47,34.75,cash,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250503-0051,2025-05-03 09:47:27,27.48,credit,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0052,2025-05-03 09:51:57,176.83,mada,medium_basket,groceries,STC INVOICE 66120
MINI-20250503-0053,2025-05-03 09:58:50,25.96,mada,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250503-0054,2025-05-03 10:02:17,65.6,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250503-0055,2025-05-03 10:06:43,133.69,cash,medium_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250503-0056,2025-05-03 10:09:48,49.42,cash,medium_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250503-0057,2025-05-03 10:11:37,28.74,mada,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250503-0058,2025-05-03 10:12:32,381.63,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0059,2025-05-03 10:14:18,29.05,mada,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250503-0060,2025-05-03 10:15:07,15.34,cash,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250503-0061,2025-05-03 10:15:09,18.63,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0062,2025-05-03 10:15:27,377.63,mada,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0063,2025-05-03 10:16:59,10.15,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0064,2025-05-03 10:17:50,171.75,mada,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250503-0065,2025-05-03 10:19:57,144.62,mada,medium_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250503-0066,2025-05-03 10:26:26,164.89,mada,medium_basket,beverages,
MINI-20250503-0067,2025-05-03 10:29:37,67.04,mada,medium_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250503-0068,2025-05-03 10:38:50,15.5,mada,small_basket,household,
MINI-20250503-0069,2025-05-03 10:45:06,291.92,cash,large_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250503-0070,2025-05-03 10:49:40,336.85,cash,large_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250503-0071,2025-05-03 10:59:42,15.09,mada,small_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250503-0072,2025-05-03 11:15:54,21.63,cash,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250503-0073,2025-05-03 11:19:06,30.34,cash,small_basket,personal_care,SADAD BILL PAYMENT 33120
MINI-20250503-0074,2025-05-03 11:40:20,10.66,credit,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250503-0075,2025-05-03 11:45:59,124.31,mada,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0076,2025-05-03 11:53:17,35.76,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0077,2025-05-03 11:54:28,40.33,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250503-0078,2025-05-03 12:04:13,17.76,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0079,2025-05-03 12:08:42,44.3,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0080,2025-05-03 12:09:27,28.93,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250503-0081,2025-05-03 12:14:27,140.95,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0082,2025-05-03 12:15:25,166.51,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250503-0083,2025-05-03 12:27:58,37.78,mada,small_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250503-0084,2025-05-03 12:29:45,146.4,cash,medium_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250503-0085,2025-05-03 12:37:50,67.89,mada,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0086,2025-05-03 12:54:11,30.14,mada,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250503-0087,2025-05-03 13:00:05,27.06,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0088,2025-05-03 13:02:42,131.99,mada,medium_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250503-0089,2025-05-03 13:15:50,74.87,mada,medium_basket,groceries,
MINI-20250503-0090,2025-05-03 13:16:19,22.63,mada,small_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250503-0091,2025-05-03 13:19:51,13.51,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0092,2025-05-03 13:22:03,140.86,credit,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250503-0093,2025-05-03 13:22:35,20.3,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250503-0094,2025-05-03 13:25:33,50.53,cash,medium_basket,beverages,
MINI-20250503-0095,2025-05-03 13:28:33,261.17,mada,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0096,2025-05-03 13:31:10,27.34,mada,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250503-0097,2025-05-03 13:35:30,293.88,mada,large_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250503-0098,2025-05-03 13:36:00,133.22,mada,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0099,2025-05-03 13:36:30,30.17,cash,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250503-0100,2025-05-03 13:37:24,199.57,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0101,2025-05-03 13:40:36,44.9,mada,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250503-0102,2025-05-03 13:42:01,143.17,credit,medium_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250503-0103,2025-05-03 13:42:26,49.31,mada,medium_basket,beverages,
MINI-20250503-0104,2025-05-03 13:46:52,113.01,mada,medium_basket,beverages,
MINI-20250503-0105,2025-05-03 13:47:31,16.02,mada,small_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250503-0106,2025-05-03 13:49:00,51.31,mada,medium_basket,beverages,
MINI-20250503-0107,2025-05-03 13:51:38,54.5,mada,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0108,2025-05-03 13:54:08,283.45,mada,large_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250503-0109,2025-05-03 13:54:39,164.75,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250503-0110,2025-05-03 13:54:57,33.8,cash,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250503-0111,2025-05-03 13:56:05,43.87,cash,small_basket,snacks,مؤسسة العقار للإيجار
MINI-20250503-0112,2025-05-03 13:57:39,16.21,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250503-0113,2025-05-03 14:03:26,132.22,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0114,2025-05-03 14:05:19,134.43,mada,medium_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250503-0115,2025-05-03 14:08:00,18.8,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250503-0116,2025-05-03 14:11:24,9.32,cash,small_basket,household,
MINI-20250503-0117,2025-05-03 14:21:30,9.1,cash,small_basket,household,GAZT ZATCA VAT PAYMENT
MINI-20250503-0118,2025-05-03 14:26:15,442.01,mada,large_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250503-0119,2025-05-03 14:31:16,39.19,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250503-0120,2025-05-03 14:37:38,23.26,mada,small_basket,groceries,مؤسسة العقار للإيجار
