transaction_id,timestamp,amount_sar,payment_method,basket_size,category
MINI-20250619-0250,2025-06-19 19:52:52,376.87,cash,large_basket,groceries
MINI-20250619-0251,2025-06-19 19:53:22,123.22,mada,medium_basket,snacks
MINI-20250619-0252,2025-06-19 19:56:52,32.2,mada,small_basket,beverages
MINI-20250619-0253,2025-06-19 19:58:36,25.06,cash,small_basket,beverages
MINI-20250619-0254,2025-06-19 20:01:02,87.0,cash,medium_basket,beverages
MINI-20250619-0255,2025-06-19 20:01:31,56.71,mada,medium_basket,personal_care
MINI-20250619-0256,2025-06-19 20:02:51,43.84,mada,small_basket,snacks
MINI-20250619-0257,2025-06-19 20:04:25,121.22,mada,medium_basket,beverages
MINI-20250619-0258,2025-06-19 20:10:40,27.46,cash,small_basket,household
MINI-20250619-0259,2025-06-19 20:17:40,306.41,mada,large_basket,groceries
MINI-20250619-0260,2025-06-19 20:18:09,64.69,cash,medium_basket,groceries
MINI-20250619-0261,2025-06-19 20:18:28,29.88,mada,small_basket,beverages
MINI-20250619-0262,2025-06-19 20:23:48,76.67,mada,medium_basket,household
MINI-20250619-0263,2025-06-19 20:24:00,46.97,cash,medium_basket,household
MINI-20250619-0264,2025-06-19 20:24:50,35.66,cash,small_basket,groceries
MINI-20250619-0265,2025-06-19 20:27:35,125.39,credit,medium_basket,household
MINI-20250619-0266,2025-06-19 20:38:43,12.37,cash,small_basket,personal_care
MINI-20250619-0267,2025-06-19 20:38:44,10.3,cash,small_basket,household
MINI-20250619-0268,2025-06-19 20:41:24,32.72,mada,small_basket,groceries
MINI-20250619-0269,2025-06-19 20:49:05,27.25,cash,small_basket,beverages
MINI-20250619-0270,2025-06-19 20:49:35,40.71,mada,small_basket,personal_care
MINI-20250619-0271,2025-06-19 20:49:53,79.23,mada,medium_basket,snacks
MINI-20250619-0272,2025-06-19 20:54:45,51.21,cash,medium_basket,groceries
MINI-20250619-0273,2025-06-19 20:57:42,31.8,cash,small_basket,beverages
MINI-20250619-0274,2025-06-19 20:58:27,28.43,cash,small_basket,snacks
MINI-20250619-0275,2025-06-19 20:58:41,31.89,mada,small_basket,snacks
MINI-20250619-0276,2025-06-19 21:02:13,31.39,credit,small_basket,personal_care
MINI-20250619-0277,2025-06-19 21:10:10,139.99,credit,medium_basket,personal_care
MINI-20250619-0278,2025-06-19 21:16:31,133.92,mada,medium_basket,beverages
MINI-20250619-0279,2025-06-19 21:22:44,23.98,cash,small_basket,groceries
MINI-20250619-0280,2025-06-19 21:25:14,22.69,mada,small_basket,beverages
MINI-20250619-0281,2025-06-19 21:25:19,370.91,mada,large_basket,groceries
MINI-20250619-0282,2025-06-19 21:25:50,133.77,mada,medium_basket,groceries
MINI-20250619-0283,2025-06-19 21:27:24,17.83,mada,small_basket,personal_care
MINI-20250619-0284,2025-06-19 21:30:33,291.49,cash,large_basket,snacks
MINI-20250619-0285,2025-06-19 21:32:36,143.36,credit,medium_basket,groceries
MINI-20250619-0286,2025-06-19 21:36:19,44.52,mada,small_basket,personal_care
MINI-20250619-0287,2025-06-19 21:37:22,98.66,cash,medium_basket,beverages
MINI-20250619-0288,2025-06-19 21:38:58,12.35,cash,small_basket,groceries
MINI-20250619-0289,2025-06-19 21:46:17,14.89,cash,small_basket,snacks
MINI-20250619-0290,2025-06-19 21:46:38,100.37,credit,medium_basket,groceries
MINI-20250619-0291,2025-06-19 21:46:50,18.31,mada,small_basket,groceries
MINI-20250619-0292,2025-06-19 21:55:43,17.53,cash,small_basket,beverages
MINI-20250619-0293,2025-06-19 21:56:17,114.44,mada,medium_basket,personal_care
MINI-20250619-0294,2025-06-19 21:58:09,13.67,mada,small_basket,personal_care
MINI-20250619-0295,2025-06-19 21:58:36,113.38,mada,medium_basket,beverages
MINI-20250619-0296,2025-06-19 22:05:12,163.7,cash,medium_basket,groceries
MINI-20250619-0297,2025-06-19 22:05:27,14.49,cash,small_basket,groceries
MINI-20250619-0298,2025-06-19 22:05:43,33.86,mada,small_basket,household
MINI-20250619-0299,2025-06-19 22:08:42,104.26,cash,medium_basket,household
MINI-20250619-0300,2025-06-19 22:10:37,37.76,cash,small_basket,personal_care
MINI-20250619-0301,2025-06-19 22:11:07,96.22,mada,medium_basket,household
MINI-20250619-0302,2025-06-19 22:12:46,38.34,mada,small_basket,household
MINI-20250619-0303,2025-06-19 22:13:08,27.22,cash,small_basket,household
MINI-20250619-0304,2025-06-19 22:21:43,10.75,cash,small_basket,snacks
MINI-20250619-0305,2025-06-19 22:25:28,19.45,mada,small_basket,snacks
MINI-20250619-0306,2025-06-19 22:29:50,14.16,mada,small_basket,household
MINI-20250619-0307,2025-06-19 22:52:41,286.21,mada,large_basket,beverages
MINI-20250619-0308,2025-06-19 22:52:48,10.37,cash,small_basket,snacks
MINI-20250619-0309,2025-06-19 22:54:25,307.98,mada,large_basket,personal_care
MINI-20250619-0310,2025-06-19 22:55:30,17.0,mada,small_basket,snacks
MINI-20250619-0311,2025-06-19 23:20:53,63.05,mada,medium_basket,personal_care
MINI-20250619-0312,2025-06-19 23:23:46,135.58,mada,medium_basket,beverages
MINI-20250619-0313,2025-06-19 23:31:49,170.84,mada,medium_basket,beverages
MINI-20250619-0314,2025-06-19 23:46:57,24.42,mada,small_basket,personal_care
MINI-20250620-0001,2025-06-20 00:38:33,43.34,mada,small_basket,household
MINI-20250620-0002,2025-06-20 00:52:05,25.71,cash,small_basket,beverages
MINI-20250620-0003,2025-06-20 00:58:34,156.22,mada,medium_basket,household
MINI-20250620-0004,2025-06-20 01:37:32,38.29,cash,small_basket,groceries
MINI-20250620-0005,2025-06-20 01:51:18,169.97,mada,medium_basket,beverages
MINI-20250620-0006,2025-06-20 02:00:32,71.44,cash,medium_basket,groceries
MINI-20250620-0007,2025-06-20 02:00:45,385.92,credit,large_basket,beverages
MINI-20250620-0008,2025-06-20 02:27:14,20.64,cash,small_basket,snacks
MINI-20250620-0009,2025-06-20 02:34:39,340.4,cash,large_basket,snacks
MINI-20250620-0010,2025-06-20 04:46:23,357.88,cash,large_basket,beverages
MINI-20250620-0011,2025-06-20 06:19:42,154.18,mada,medium_basket,beverages
MINI-20250620-0012,2025-06-20 06:38:51,136.22,cash,medium_basket,groceries
MINI-20250620-0013,2025-06-20 07:02:25,127.64,mada,medium_basket,snacks
MINI-20250620-0014,2025-06-20 07:03:22,159.84,mada,medium_basket,personal_care
MINI-20250620-0015,2025-06-20 07:07:20,86.62,mada,medium_basket,beverages
MINI-20250620-0016,2025-06-20 07:10:03,13.21,cash,small_basket,groceries
MINI-20250620-0017,2025-06-20 07:10:42,132.53,mada,medium_basket,beverages
MINI-20250620-0018,2025-06-20 07:12:47,435.99,mada,large_basket,household
MINI-20250620-0019,2025-06-20 07:13:10,448.39,mada,large_basket,beverages
MINI-20250620-0020,2025-06-20 07:17:38,70.23,cash,medium_basket,beverages
MINI-20250620-0021,2025-06-20 07:24:52,18.15,mada,small_basket,groceries
MINI-20250620-0022,2025-06-20 07:29:30,283.1,mada,large_basket,groceries
MINI-20250620-0023,2025-06-20 07:31:50,31.39,cash,small_basket,snacks
MINI-20250620-0024,2025-06-20 07:42:50,101.79,mada,medium_basket,beverages
MINI-20250620-0025,2025-06-20 07:47:33,131.51,cash,medium_basket,groceries
MINI-20250620-0026,2025-06-20 07:53:13,48.04,mada,medium_basket,beverages
MINI-20250620-0027,2025-06-20 07:57:48,69.95,mada,medium_basket,beverages
MINI-20250620-0028,2025-06-20 07:57:55,44.95,cash,small_basket,personal_care
MINI-20250620-0029,2025-06-20 08:08:05,174.78,cash,medium_basket,groceries
MINI-20250620-0030,2025-06-20 08:21:01,118.4,cash,medium_basket,personal_care
MINI-20250620-0031,2025-06-20 08:22:10,143.37,mada,medium_basket,snacks
MINI-20250620-0032,2025-06-20 08:25:44,44.76,cash,small_basket,beverages
MINI-20250620-0033,2025-06-20 08:33:03,22.99,cash,small_basket,groceries
MINI-20250620-0034,2025-06-20 08:38:39,12.58,mada,small_basket,beverages
MINI-20250620-0035,2025-06-20 08:47:42,179.42,cash,medium_basket,snacks
MINI-20250620-0036,2025-06-20 08:49:15,81.53,mada,medium_basket,groceries
MINI-20250620-0037,2025-06-20 08:50:03,24.13,cash,small_basket,household
MINI-20250620-0038,2025-06-20 08:57:51,232.6,cash,large_basket,personal_care
MINI-20250620-0039,2025-06-20 08:58:13,21.14,cash,small_basket,beverages
MINI-20250620-0040,2025-06-20 09:02:31,252.47,cash,large_basket,groceries
MINI-20250620-0041,2025-06-20 09:07:00,23.56,cash,small_basket,beverages
MINI-20250620-0042,2025-06-20 09:11:03,394.8,mada,large_basket,beverages
MINI-20250620-0043,2025-06-20 09:15:54,10.07,cash,small_basket,groceries
MINI-20250620-0044,2025-06-20 09:19:37,287.4,cash,large_basket,personal_care
MINI-20250620-0045,2025-06-20 09:24:12,28.02,mada,small_basket,beverages
MINI-20250620-0046,2025-06-20 09:27:20,67.83,cash,medium_basket,beverages
MINI-20250620-0047,2025-06-20 09:29:03,167.17,mada,medium_basket,beverages
MINI-20250620-0048,2025-06-20 09:33:25,31.05,mada,small_basket,personal_care
MINI-20250620-0049,2025-06-20 09:37:46,19.08,cash,small_basket,groceries
MINI-20250620-0050,2025-06-20 09:40:00,15.61,credit,small_basket,groceries
MINI-20250620-0051,2025-06-20 09:45:09,36.05,credit,small_basket,household
MINI-20250620-0052,2025-06-20 09:46:12,410.91,mada,large_basket,groceries
MINI-20250620-0053,2025-06-20 09:48:21,117.03,mada,medium_basket,snacks
MINI-20250620-0054,2025-06-20 09:51:12,163.06,cash,medium_basket,groceries
MINI-20250620-0055,2025-06-20 09:54:38,393.41,mada,large_basket,personal_care
MINI-20250620-0056,2025-06-20 10:03:27,32.82,mada,small_basket,snacks
MINI-20250620-0057,2025-06-20 10:07:44,65.6,mada,medium_basket,beverages
MINI-20250620-0058,2025-06-20 10:11:40,83.22,credit,medium_basket,snacks
MINI-20250620-0059,2025-06-20 10:28:56,87.61,cash,medium_basket,personal_care
MINI-20250620-0060,2025-06-20 10:34:53,25.62,credit,small_basket,beverages
MINI-20250620-0061,2025-06-20 10:37:45,443.87,mada,large_basket,snacks
MINI-20250620-0062,2025-06-20 10:48:04,13.92,mada,small_basket,beverages
MINI-20250620-0063,2025-06-20 10:48:44,20.59,mada,small_basket,beverages
MINI-20250620-0064,2025-06-20 11:00:30,125.33,cash,medium_basket,groceries
MINI-20250620-0065,2025-06-20 11:07:46,9.45,mada,small_basket,household
MINI-20250620-0066,2025-06-20 11:18:34,53.14,mada,medium_basket,groceries
MINI-20250620-0067,2025-06-20 11:28:05,47.78,cash,medium_basket,groceries
MINI-20250620-0068,2025-06-20 11:32:57,296.16,mada,large_basket,household
MINI-20250620-0069,2025-06-20 11:36:02,40.61,cash,small_basket,household
MINI-20250620-0070,2025-06-20 11:41:28,101.75,cash,medium_basket,groceries
MINI-20250620-0071,2025-06-20 11:42:40,130.9,cash,medium_basket,groceries
MINI-20250620-0072,2025-06-20 11:46:36,31.95,mada,small_basket,groceries
MINI-20250620-0073,2025-06-20 11:48:14,27.93,mada,small_basket,snacks
MINI-20250620-0074,2025-06-20 11:48:18,9.18,mada,small_basket,groceries
MINI-20250620-0075,2025-06-20 11:55:10,84.06,mada,medium_basket,snacks
MINI-20250620-0076,2025-06-20 12:01:30,11.14,mada,small_basket,beverages
MINI-20250620-0077,2025-06-20 12:02:15,173.98,cash,medium_basket,household
MINI-20250620-0078,2025-06-20 12:03:01,386.65,mada,large_basket,beverages
MINI-20250620-0079,2025-06-20 12:04:37,86.15,mada,medium_basket,household
MINI-20250620-0080,2025-06-20 12:07:35,31.11,mada,small_basket,beverages
MINI-20250620-0081,2025-06-20 12:14:21,23.24,cash,small_basket,snacks
MINI-20250620-0082,2025-06-20 12:16:28,127.38,cash,medium_basket,groceries
MINI-20250620-0083,2025-06-20 12:17:56,21.29,mada,small_basket,snacks
MINI-20250620-0084,2025-06-20 12:18:44,115.73,cash,medium_basket,snacks
MINI-20250620-0085,2025-06-20 12:19:12,26.91,mada,small_basket,personal_care
MINI-20250620-0086,2025-06-20 12:20:18,174.25,mada,medium_basket,groceries
MINI-20250620-0087,2025-06-20 12:20:22,420.46,mada,large_basket,groceries
MINI-20250620-0088,2025-06-20 12:29:05,24.71,cash,small_basket,groceries
MINI-20250620-0089,2025-06-20 12:31:27,92.63,mada,medium_basket,groceries
MINI-20250620-0090,2025-06-20 12:36:27,169.39,cash,medium_basket,household
MINI-20250620-0091,2025-06-20 12:36:49,10.95,mada,small_basket,groceries
MINI-20250620-0092,2025-06-20 12:41:32,106.1,mada,medium_basket,beverages
MINI-20250620-0093,2025-06-20 12:46:38,44.56,mada,small_basket,beverages
MINI-20250620-0094,2025-06-20 12:49:42,93.21,cash,medium_basket,snacks
MINI-20250620-0095,2025-06-20 12:55:01,22.17,cash,small_basket,household
MINI-20250620-0096,2025-06-20 13:06:46,98.25,mada,medium_basket,household
MINI-20250620-0097,2025-06-20 13:07:55,410.64,cash,large_basket,groceries
MINI-20250620-0098,2025-06-20 13:18:15,56.0,mada,medium_basket,beverages
MINI-20250620-0099,2025-06-20 13:19:18,223.16,cash,large_basket,groceries
MINI-20250620-0100,2025-06-20 13:22:40,84.66,credit,medium_basket,household
MINI-20250620-0101,2025-06-20 13:25:43,16.71,cash,small_basket,groceries
MINI-20250620-0102,2025-06-20 13:29:55,31.96,cash,small_basket,groceries
MINI-20250620-0103,2025-06-20 13:35:02,134.59,credit,medium_basket,personal_care
MINI-20250620-0104,2025-06-20 13:39:37,39.24,mada,small_basket,groceries
MINI-20250620-0105,2025-06-20 13:52:58,37.77,credit,small_basket,snacks
MINI-20250620-0106,2025-06-20 14:01:30,109.58,mada,medium_basket,groceries
MINI-20250620-0107,2025-06-20 14:01:40,143.25,mada,medium_basket,household
MINI-20250620-0108,2025-06-20 14:03:18,172.0,mada,medium_basket,beverages
MINI-20250620-0109,2025-06-20 14:08:31,17.68,mada,small_basket,groceries
MINI-20250620-0110,2025-06-20 14:08:59,120.34,cash,medium_basket,personal_care
MINI-20250620-0111,2025-06-20 14:09:17,42.46,cash,small_basket,household
MINI-20250620-0112,2025-06-20 14:14:20,15.74,cash,small_basket,beverages
MINI-20250620-0113,2025-06-20 14:18:04,23.11,mada,small_basket,snacks
MINI-20250620-0114,2025-06-20 14:19:47,284.51,mada,large_basket,beverages
MINI-20250620-0115,2025-06-20 14:20:15,19.25,cash,small_basket,groceries
MINI-20250620-0116,2025-06-20 14:24:22,61.05,mada,medium_basket,groceries
MINI-20250620-0117,2025-06-20 14:37:07,91.93,cash,medium_basket,beverages
MINI-20250620-0118,2025-06-20 14:38:08,176.85,cash,medium_basket,beverages
MINI-20250620-0119,2025-06-20 14:55:36,38.38,cash,small_basket,groceries
MINI-20250620-0120,2025-06-20 14:56:39,27.89,mada,small_basket,household
MINI-20250620-0121,2025-06-20 15:01:06,26.12,mada,small_basket,beverages
MINI-20250620-0122,2025-06-20 15:01:50,29.98,credit,small_basket,personal_care
MINI-20250620-0123,2025-06-20 15:24:04,26.43,mada,small_basket,snacks
MINI-20250620-0124,2025-06-20 15:28:44,59.5,mada,medium_basket,household
MINI-20250620-0125,2025-06-20 15:30:02,43.17,credit,small_basket,personal_care
MINI-20250620-0126,2025-06-20 15:32:12,25.86,mada,small_basket,personal_care
MINI-20250620-0127,2025-06-20 15:32:41,22.29,mada,small_basket,groceries
MINI-20250620-0128,2025-06-20 15:35:24,434.38,cash,large_basket,snacks
MINI-20250620-0129,2025-06-20 15:39:49,31.01,mada,small_basket,beverages
MINI-20250620-0130,2025-06-20 15:41:27,40.05,mada,small_basket,household
MINI-20250620-0131,2025-06-20 15:43:12,63.37,mada,medium_basket,personal_care
MINI-20250620-0132,2025-06-20 15:43:58,37.97,mada,small_basket,snacks
MINI-20250620-0133,2025-06-20 15:44:29,96.53,mada,medium_basket,beverages
MINI-20250620-0134,2025-06-20 15:53:05,33.44,mada,small_basket,snacks
MINI-20250620-0135,2025-06-20 16:03:09,375.1,mada,large_basket,groceries
MINI-20250620-0136,2025-06-20 16:03:51,165.56,mada,medium_basket,beverages
MINI-20250620-0137,2025-06-20 16:07:06,38.62,cash,small_basket,groceries
MINI-20250620-0138,2025-06-20 16:09:58,46.32,cash,medium_basket,personal_care
MINI-20250620-0139,2025-06-20 16:11:32,129.46,mada,medium_basket,personal_care
MINI-20250620-0140,2025-06-20 16:18:47,351.12,mada,large_basket,groceries
MINI-20250620-0141,2025-06-20 16:31:20,8.63,mada,small_basket,groceries
MINI-20250620-0142,2025-06-20 16:33:36,347.76,mada,large_basket,groceries
MINI-20250620-0143,2025-06-20 16:39:38,303.08,credit,large_basket,household
MINI-20250620-0144,2025-06-20 16:42:10,39.78,cash,small_basket,beverages
MINI-20250620-0145,2025-06-20 16:54:57,149.6,cash,medium_basket,personal_care
MINI-20250620-0146,2025-06-20 17:02:45,136.21,cash,medium_basket,household
MINI-20250620-0147,2025-06-20 17:13:51,31.88,mada,small_basket,groceries
MINI-20250620-0148,2025-06-20 17:15:27,13.71,mada,small_basket,groceries
MINI-20250620-0149,2025-06-20 17:16:18,65.45,mada,medium_basket,personal_care
MINI-20250620-0150,2025-06-20 17:19:21,269.93,cash,large_basket,beverages
MINI-20250620-0151,2025-06-20 17:21:19,35.91,credit,small_basket,household
MINI-20250620-0152,2025-06-20 17:25:17,11.18,mada,small_basket,groceries
MINI-20250620-0153,2025-06-20 17:28:54,26.45,cash,small_basket,beverages
MINI-20250620-0154,2025-06-20 17:47:45,11.95,mada,small_basket,snacks
MINI-20250620-0155,2025-06-20 17:49:01,104.37,mada,medium_basket,groceries
MINI-20250620-0156,2025-06-20 17:52:28,112.21,mada,medium_basket,groceries
MINI-20250620-0157,2025-06-20 18:05:21,13.21,credit,small_basket,groceries
MINI-20250620-0158,2025-06-20 18:09:38,357.27,mada,large_basket,beverages
MINI-20250620-0159,2025-06-20 18:10:10,29.21,mada,small_basket,groceries
MINI-20250620-0160,2025-06-20 18:11:15,54.63,mada,medium_basket,snacks
MINI-20250620-0161,2025-06-20 18:18:44,404.48,cash,large_basket,groceries
MINI-20250620-0162,2025-06-20 18:32:34,42.02,cash,small_basket,beverages
MINI-20250620-0163,2025-06-20 18:40:22,160.36,cash,medium_basket,snacks
MINI-20250620-0164,2025-06-20 18:49:34,25.1,cash,small_basket,household
MINI-20250620-0165,2025-06-20 18:52:48,408.4,mada,large_basket,groceries
MINI-20250620-0166,2025-06-20 18:54:07,77.47,mada,medium_basket,household
MINI-20250620-0167,2025-06-20 18:54:18,153.7,mada,medium_basket,groceries
MINI-20250620-0168,2025-06-20 18:58:07,32.13,cash,small_basket,groceries
MINI-20250620-0169,2025-06-20 19:05:50,13.71,cash,small_basket,groceries
MINI-20250620-0170,2025-06-20 19:11:51,10.58,cash,small_basket,groceries
MINI-20250620-0171,2025-06-20 19:11:58,10.38,mada,small_basket,beverages
MINI-20250620-0172,2025-06-20 19:13:40,24.85,credit,small_basket,personal_care
MINI-20250620-0173,2025-06-20 19:19:57,13.71,cash,small_basket,beverages
MINI-20250620-0174,2025-06-20 19:22:59,425.28,cash,large_basket,groceries
MINI-20250620-0175,2025-06-20 19:24:33,38.99,cash,small_basket,beverages
MINI-20250620-0176,2025-06-20 19:25:37,117.87,cash,medium_basket,groceries
MINI-20250620-0177,2025-06-20 19:26:24,8.41,cash,small_basket,groceries
MINI-20250620-0178,2025-06-20 19:26:38,170.07,cash,medium_basket,groceries
MINI-20250620-0179,2025-06-20 19:27:22,17.31,credit,small_basket,household
MINI-20250620-0180,2025-06-20 19:32:30,16.55,cash,small_basket,beverages
MINI-20250620-0181,2025-06-20 19:32:58,16.23,mada,small_basket,groceries
MINI-20250620-0182,2025-06-20 19:38:07,77.38,mada,medium_basket,beverages
MINI-20250620-0183,2025-06-20 19:40:59,53.13,mada,medium_basket,groceries
MINI-20250620-0184,2025-06-20 19:41:04,162.7,credit,medium_basket,household
MINI-20250620-0185,2025-06-20 19:46:31,138.7,cash,medium_basket,personal_care
MINI-20250620-0186,2025-06-20 19:47:46,32.09,mada,small_basket,household
MINI-20250620-0187,2025-06-20 19:51:28,153.18,cash,medium_basket,beverages
MINI-20250620-0188,2025-06-20 19:52:13,444.86,credit,large_basket,beverages
MINI-20250620-0189,2025-06-20 19:52:15,106.74,mada,medium_basket,groceries
MINI-20250620-0190,2025-06-20 19:57:06,43.36,cash,small_basket,snacks
MINI-20250620-0191,2025-06-20 19:57:34,19.03,mada,small_basket,groceries
MINI-20250620-0192,2025-06-20 19:58:32,337.21,mada,large_basket,beverages
MINI-20250620-0193,2025-06-20 20:14:01,232.06,credit,large_basket,household
MINI-20250620-0194,2025-06-20 20:18:54,321.86,mada,large_basket,beverages
MINI-20250620-0195,2025-06-20 20:19:44,39.53,cash,small_basket,groceries
MINI-20250620-0196,2025-06-20 20:22:43,41.4,cash,small_basket,personal_care
MINI-20250620-0197,2025-06-20 20:24:53,40.28,mada,small_basket,groceries
MINI-20250620-0198,2025-06-20 20:39:26,42.02,cash,small_basket,groceries
